"CRASH_ID","UNIT_NBR","PRSN_NBR","CHARGE","CITATION_NBR"
15187322,1,1,"FOLLOWING TOO CLOSELY - COLLISION","15205530"
15187322,2,1,"FAILED TO MAINTAIN ASSURED CLEAR DISTANCE","15205531"
15187327,1,1,"FTY ROW- PEDESTRIAN IN CROSSWALK","15842667"
15187332,1,1,"FAIL TO MAINT AN ASSURED CLEAR DIS","15369689"
15187340,1,1,"FAIL TO MAINT FIN RESPON","161820793"
15187340,1,1,"NO DL","161820793"
15187340,1,1,"UNSAFE MOVEMENT TO THE RIGHT","161820793"
15187352,1,1,"RAN RED LIGHT (ACCIDENT)","139054151"
15187353,1,1,"FAILURE TO MAINTAIN FINANCIAL RESPONSIBILITY","C21-709346"
15187353,2,1,"NO VALID TEXAS DRIVER LICENSE","C21-718183"
15187353,3,1,"NO VALID TEXAS DRIVER LICENSE","C21-718184"
15187357,1,1,"DRIV OFF MAIN TRAVELED  RD","T4345046.3"
15187357,1,1,"DL/NO OPER LIC","T4345046.1"
15187357,1,1,"FTMFR-FAIL TO MAINTAIN FIN RESP","T4345046.2"
15187358,1,1,"FAIL TO YIELD PRIVATE DRIVE","161820708"
15187366,1,1,"FAILURE TO CONTROL SPEED",""
15187366,5,1,"FTMFR",""
15187370,1,1,"FAIL TO STOP AT DESIGNATED PLACE/ NO DL","15252060"
15187375,1,1,"DRIVING WHILE INTOXICATED","161821960"
15187376,1,1,"DRIVING WHILE INTOXICATED","161822043"
15187378,1,1,"FAIL TO MAINTAIN FINANCIAL RESPONSIBILITY","15228408"
15187378,1,1,"FAIL TO MAINTAIN ASSURED CLEAR DISTANCE","15228408"
15187378,3,1,"FAIL TO MAINTAIN ASSURED CLEAR DISTANCE","15228409"
15187384,1,1,"CROSSING DOUBLE WHITE LINE","18-935058"
15187384,1,1,"UNSAFE LANE CHANGE","18-935058"
15187401,1,1,"FAILURE TO CONTROL SPEED","138872517"
15187401,3,1,"FAILURE TO CONTROL SPEED","138872526"
15187402,1,1,"FTMACD","15330504"
15187404,1,1,"UNSAFE MOVEMENT LEFT","15332502"
15187414,1,1,"FAILURE TO DISPLAY DRIVER LICENSE","E017412"
15187414,1,1,"TURN LEFT FROM WRONG LANE","E017412"
15187419,1,1,"FAIL TO CONTROL SPEED","TX4NBG0SAB39"
15187425,1,1,"DWLI - 1ST OFFENSE","AT10406858"
15187425,1,1,"DROVE ON WRONG SIDE OF ROAD","AT10406858"
15187432,2,1,"FAIL TO YLD ROW-TURNING LFT","SO-EE846207"
15187432,2,1,"DRIVING WHILE LICENSE INVALID","SO-EE846207"
15187438,2,1,"NO VALID TEXAS DRIVER'S LICENSE","E00-181242"
15187438,2,1,"FAIL TO MAINTAIN FINANCIAL RESPONSIBILITY","E00-181242"
15187438,3,1,"NO VALID TEXAS DRIVER'S LICENSE","E00-181243"
15187439,1,1,"LEFT TURN FROM WRONG LANE","GB024503"
15187439,2,1,"DRIVING WHILE LICENSE INVALID","GB024564"
15187454,1,1,"FAIL TO DRIVE IN A SINGLE LANE","TX4NAK0SRFEE"
15187456,1,1,"FAIL TO CONTROL SPEED","TX4NAH0SDEAF"
15187460,1,1,"FAILED TO CONTROL SPEED","TX4NBI0SCI99"
15187462,1,1,"FAIL TO CONTROL SPEED","TX4NBJ0IWT63"
15187463,1,1,"FAIL TO CONTROL SPEED","TX4NCH0SQSNW"
15187466,1,1,"UNSAFE SPEED","TX4N830SDEAD"
15187467,1,1,"NO OPERATORS LICENSE","M080735"
15187477,1,1,"FAIL TO CONTROL SPEED","139282211"
15187478,1,1,"FAIL TO CONTROL SPEED","GB024168"
15187479,1,1,"NO DL/FOLLOWING TOO CLOSELY","00284829"
15187480,1,1,"FTY ROW TURNING LEFT","18-936767"
15187480,2,1,"NOL","18-933117"
15187483,1,1,"DRIVING WITHOUT PROOF OF FINANCIAL RESPONSIBILITY","S753126A"
15187483,1,1,"OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE","S753126B"
15187490,1,1,"FAIL TO CONTROL SPEED","138994721"
15187490,2,1,"EXPIRED INSURANCE","138994712"
15187491,1,1,"UNSAFE BACKING","A0034830"
15187494,1,1,"FTY ROW LEAVING PRIVATE DRIVE","301215"
15187500,1,1,"FAIL TO YIELD RIGHT OF WAY STOP SIGN","E03856"
15187510,1,1,"FAIL TO MAINTAIN PRROF OF FINANCIAL LIABILTY",""
15187510,1,1,"VIOLATION DL RESTRICTION",""
15187510,1,1,"UNSAFE SPEED",""
15187513,1,1,"FAILED TO CONTROL SPEED","E015967"
15187518,1,1,"FAIL TO YIELD RIGHT OF WAY STOP INTERSECTION","E029354"
15187526,1,1,"RAN RED LIGHT","E0071081"
15187539,2,1,"FAIL TO CONTROL SPEED","TX4NCE0UEENA"
15187540,1,1,"FAIL TO YLD AT STOP INTERSECTION","SO-EE1007037"
15187541,1,1,"FAIL TO CONTROL SPEED","SO-EE1007038"
15187550,1,1,"FTYROW/STOP SIGN","18-944871"
15187551,1,1,"NO DRIVER'S LICENSE","FB141647"
15187551,2,1,"NO DRIVER'S LICENSE","FB140640"
15187551,3,1,"NO DRIVER'S LICENSE","FB140641"
15187551,4,1,"NO DRIVER'S LICENSE","FB140339"
15187566,1,1,"NO OPERATOR'S LICENSE","18-928525.2"
15187566,1,1,"UNSAFE LANE CHANGE","18-928525.1"
15187566,1,1,"FAIL TO MAINTAIN FINANCIAL RESPONSIBILITY","18-928525.3"
15187573,1,1,"NO VALID TEXAS DRIVER'S LICENSE","C21-648558"
15187573,2,1,"NO VALID TEXAS DRIVER'S LICENSE","C21-648557"
15187575,1,1,"FAILURE TO CONTROL SPEED","E234123"
15187580,1,1,"NO VALID TEXAS DRIVER'S LICENSE","C21-710808"
15187580,2,1,"FAILURE TO MAINTAIN FINANCIAL RESPONSIBILITY","C21-710809"
15187581,1,1,"CHANGING LANES NOT IN SAFETY (ACCIDENT)","138023907"
15187582,1,1,"FTYROW / LEFT TURN","18-928841"
15187585,1,1,"CHANGED LANES WHEN UNSAFE",""
15187586,1,1,"CHANGED LANES WHEN UNSAFE","TX4ND70PZNSH"
15187592,4,1,"FAIL TO CONTROL SPEED","TX4NB90PZNRX"
15187592,5,1,"FAIL TO CONTROL SPEED","TX4NB90PZNRY"
15187598,1,1,"DRIVE ON IMPROVED SHOULDER WHEN PROHIBITED","TX4NCC0UOC04"
15187598,2,1,"DRIVE ON IMPROVED SHOULDER WHEN PROHIBITED","TX4NCC0UOC05"
15187607,1,1,"FAIL TO DRIVE IN SINGLE LANE","TX4NDB0FUL1K"
15187616,2,1,"NOL","M31257838"
15187620,1,1,"DWI",""
15187621,1,1,"BACK SO AS TO INTERFERE OR WITHOUT SAFETY","TX4NDK0UUT6E"
15187626,2,1,"FAIL TO CONTROL SPEED","TX4NC80PZN53"
15187630,1,1,"NO INSURANCE","P930881A"
15187642,1,1,"NO LIABILITY INSURANCE","M 000266"
15187654,2,1,"FAILURE TO YIELD R.O.W. TO ONCOMING TRAFFIC AT A U-TURN","138721746"
15187665,1,1,"FAILURE TO CONTROL SPEED","18-957613"
15187669,1,1,"FT CONTROL SPEED CAUSE ACC/YIELD SIGN","18-959150"
15187672,1,1,"NO OPERATOR LICENSE","18-938735"
15187677,1,1,"FAILED TO DRIVE IN SINGLE LANE","353414"
15187677,1,1,"FAILED TO CONTROL SPEED","353414"
15187677,2,1,"FAILURE TO MAINTAIN FINANCIAL RESPONSIBILITY","353415"
15187680,1,1,"NO DRIVER LICENSE","138885381"
15187680,1,1,"NO INSURANCE","138885381"
15187680,1,1,"FAILED TO DRIVE IN  SINGLE LANE","138885381"
15187681,1,1,"UNSAFE TURN","353413"
15187688,1,1,"FAILED TO CONTOL SPEED","M31259373"
15187690,2,1,"RAN RED LIGHT","1039149"
15187691,2,1,"FAIL TO MAINTAIN FINANCIAL RESPONSIBILITY","C21-685332"
15187694,1,1,"FAIL TO CONTROL SPEED","TX4N6H0HPNRL"
15187703,1,1,"NO DL//FAIL TO MAINTAIN SINGLE LANE","A1306277"
15187721,1,1,"DRIVING WHILE INTOXICATED","16-14695"
15187722,2,1,"DWI",""
15187724,1,1,"FAILED TO CONTROL SPEED","139092913"
15187734,1,1,"EXP DL","138707992"
15187764,1,1,"NO VALID TEXAS DRIVER'S LICENSE","C21-685331"
15187775,1,1,"NO VALID TEXAS DRIVER'S LICENSE","C21-685331"
15187777,1,1,"EXPIRED REGISTRATION","EE244106"
15187777,1,1,"FAIL TO YLD ROW/CHANGING LANES","EE244106"
15187779,1,1,"FAIL TO CONTROL SPEED","C4-EE239820"
15187784,1,1,"RAN RED LIGHT","EE0229248"
15187814,1,1,"DISREGARD STOP SIGN","25-044934"
15187822,1,1,"SPEEDING 90/75","TX4NA2ONXB9U"
15187842,1,1,"FAIL TO CONTROL SPEED","EE0240811"
15187843,1,1,"NO DRIVERS LICENSE","EE0246751"
15187844,1,1,"FAIL TO CONTROL SPEED","EE173432"
15187846,1,1,"FAIL TO YEILD ROW","EE229126"
15187849,1,1,"FAIL TO CONTROL SPEED","EE0094049"
15187855,1,1,"DRIVING WHILE INTOXICATED",""
15187863,1,1,"FAIL TO YIELD RIGHT AWAY","18-962551"
15187864,1,1,"FAIL TO YIELD RIGHT OF WAY - TURNNG LEFT","3402564"
15187870,3,1,"FAIL TO CONTROL SPEED","TX4N9G0NYKPC"
15187871,1,1,"NO DRIVERS LICENSE","0307779"
15187871,1,1,"EXPIRED REGISTRATION 11/15","0307779"
15187888,1,1,"DRIVING WHILE INTOXICATED",""
15187890,1,1,"DRIVING WHILE INTOXICATED 3RD OR MORE","16-4439"
15187899,1,1,"DWI 2ND","SAPD16140373"
15187920,1,1,"RED LIGHT VIOLATION","AT10368901"
15187920,2,1,"DL NO","AT10368902"
15187921,1,1,"DRIVING WHILE INTOXICATED","16-015916"
15187922,1,1,"FAILED TO CONTROL SPEED","T270418"
15187928,1,1,"FAIL TO YIELD RIGHT OF WAY","A2908970"
15187946,1,1,"DISREGARD STOP SIGN","TX4N8J0NAGBS"
15187947,1,1,"FAIL TO DRIVE IN SINGLE LANE","TX4N6D0UVTL7"
15187947,1,1,"FAIL TO COMPLY WITH REQUIREMENTS STRIKING FIXED OBJECT","TX4N6D0UVTL7"
15187947,1,1,"FAIL TO REPORT NON INJURY ACCIDENT AT ONCE","TX4N6D0UVTL8"
15187954,1,1,"WANTED PERSON",""
15187959,1,1,"FAILED TO CONTROL SPEED ACCIDENT","136443571"
15187962,1,1,"FAILURE TO YIELD RIGHT OF WAY (STOP SIGN)",""
15187963,1,1,"FAIL TO CONTROL SPEED-ACC/ NOL","139012982"
15187972,1,1,"FAIL TO CONTROL SPEED","E1236232"
15187972,1,1,"EXPIRED MVR","E1236232"
15187975,1,1,"NO DRIVERS LICENSE","413500"
15187980,1,1,"RAN RED LIGHT","E1295859"
15187981,1,1,"FAIL TO OBEY POLICE OFFICER","E1185258"
15187987,2,1,"MUNICIPAL COURT WARRANTS","P946332-1,2 & 3"
15187987,2,1,"DRIVING WHILE LICENSE INVALID","M 00475"
15187988,1,1,"FMFR","1041023"
15187995,1,1,"UNSAFE LANE CHANGE","E1240990"
15187998,1,1,"FAILURE TO CONTROL SPEED-ACCIDENT/NO INSURANCE",""
15187998,3,1,"FAIL TO CONTROL SPEED-ACCIDENT",""
15187999,1,1,"FAILED TO YIELD RIGHT OF WAY CHANGING LANES","137818134"
15188003,1,1,"FAIL TO CONTROL SPEED (ACC)","138750482"
15188007,1,1,"RAN STOP SIGN (ACC)","138750491"
15188012,1,1,"FAILED TO CONTROL SPEED","E1310544"
15188019,1,1,"NONE",""
15188026,1,1,"NO DRIVER'S LICENSE","M047592"
15188038,1,1,"FAILURE TO CONTROL SPEED","A2908968"
15188050,1,1,"FAIL TO CONTROL SPEED","TX4NAI0SCR38"
15188054,1,1,"FAIL TO DRIVE ON SINGLE LANE; NO INS","1468637"
15188055,1,1,"FAILED TO CONTROL SPEED","TX4NAG0TFM8K"
15188056,1,1,"DUTY ON STRIKING FIXTURE, STRUCTURE, LANDSCAPING>$200 (X3)","16064200"
15188056,1,1,"DWI; DUTY ON STRIKING UNATTENDED VEH>$200 (X2)","16064200"
15188057,1,1,"FAILURE TO DRIVE IN SINGLE LANE","1468636"
15188066,1,1,"NO D.L.( SUSPENDED NOT ELIGIBLE) FAILURE TO CONTROL SPEED","139231522"
15188073,1,1,"NO OPERATOR'S LICENSE","M016119"
15188077,1,1,"FAILED TO DRIVE IN A SINGLE LANE-ACCIDENT & NO TDL","139089517"
15188082,1,1,"RAN RED LIGHT","EE0029235"
15188094,1,1,"FAIL TO CONTROL SPEED","E0100810"
15188096,2,1,"CHANGED LANE WHEN UNSAFE","138477184"
15188097,1,1,"DRIVING WHILE INTOXICATED","UNARRESTED"
15188097,1,1,"ACCIDENT INVOLVING DAMAGE TO  A VEHICLE","ARRESTED"
15188103,1,1,"FAIL TO CONTROL SPEED","TX4NDF0FTP19"
15188116,1,1,"CHANGED LANE WHEN UNSAFE","EE0071814"
15188116,1,1,"FAIL TO DRIVE IN SINGLE LANE","EE0071814"
15188119,2,1,"BACKED W/O SAFETY","S103652"
15188119,2,1,"LEAVING THE SCENE OF ACCIDENT","S103652"
15188120,1,1,"NO LIABILITY INSURANCE","S103655"
15188120,2,1,"FYROW TURNING LEFT","S103654"
15188121,1,1,"RAN RED LIGHT","S103657"
15188123,2,1,"NO VALID DL","292682"
15188133,1,1,"FAIL TO CONTROL SPEED","292524"
15188136,1,1,"FAIL TO MAINTAIN SINGLE LANE","292683"
15188140,1,1,"DISREGARD RED LIGHT","E1154831"
15188169,1,1,"FAIL TO DISPLAY DL","91098910"
15188169,1,1,"FMFR","91098910"
15188170,1,1,"FAIL TO MAINTAIN A SINGLE MARKED LANE  TRC.  545.060","745220"
15188175,2,1,"FAILURE TO DISPLAY LICENSE","91062367"
15188176,1,1,"DUI","160702-002"
15188191,1,1,"FAILED YIELD ROW..PRIVATE DR","TX4N8BOYBP1U"
15188216,1,1,"DISREGARD STOP AND GO SIGNAL LIGHTS","138856767"
15188219,1,1,"DWI PC 49.04 AM",""
15188222,1,1,"EXPIRED REGISTRATION","M016998A"
15188222,1,1,"DISPLAY WRONG LICENSE PLATE","M016998B"
15188227,1,1,"NO VALID TEXAS DRIVER'S LICENSE","C21-686030"
15188227,1,1,"FAIL TO MAINTAIN FINANCIAL RESPONSIBILITY","C21-686030"
15188234,1,1,"FAIL TO YIELD R.O.W. - EMERGENCY VEHICLE","A6201899"
15188238,1,1,"NO SEAT BELT","139012291"
15188238,1,1,"FAILURE TO CONTROL SPEED","139012291"
15188243,1,1,"NO VALID TEXAS DRIVER'S LICENSE","C21-711306"
15188248,2,1,"UNSAFE LANE CHANGE","18-936911"
15188279,1,1,"NOL","M016696"
15188288,1,1,"DRIVING WHILE LICENSE SUS","P927768"
15188288,2,1,"NOL","P92776767"
15188296,1,1,"FAIL TO BACK WITHOUT SAFETY","139093263"
15188297,1,1,"NO VALID TEXAS DRIVER'S LICENSE","C21-681719"
15188297,2,1,"NO VALID TEXAS DRIVER'S LICENSE","C21-681718"
15188300,1,1,"FAILED TO CONTROL SPEED","138910475"
15188314,1,1,"FAIL TO CONTROL SPEED","83235"
15188315,1,1,"DRIVING WHILE INTOXICATED","TX4N800UGANT"
15188318,1,1,"FAIL TO CONTROL SPEED","TX4N6B0UWMUB"
15188320,1,1,"FAILED TO YIELD ROW- PRIVATE DRIVE","83524"
15188323,1,1,"DISREGARD STOP SIGN","TX4NGNOUJHED"
15188330,1,1,"DRIVING WHILE INTOXICATED","TX4N9M0UGA05"
15188331,1,1,"CHILD NOT SECURED SAFETY BELT","91539"
15188331,1,1,"DWLI","91539"
15188331,1,1,"FAIL TO CONTROL SPEED","91539"
15188331,3,1,"FTMFR","T000086214"
15188334,3,1,"DWLI","T000089926"
15188342,1,1,"FAIL TO CONTROL SPEED  TRC.  545.351","745949"
15188358,1,1,"EXPIRED REGISTRATION 11/2015","M084618"
15188375,1,1,"DRIVING WHILE LICENSE INVALID","M092253"
15188382,1,1,"FTYROW","18-927269"
15188384,1,1,"DRIVING WHILE LICENSE SUSPENDED","AP10075"
15188384,1,1,"UNSAFE BACKING","AP10075"
15188385,1,1,"DRIVING WHILE INTOXICATED","16-177030"
15188386,2,1,"NO OPERATOR LICENSE","18-"
15188389,1,1,"FAILURE TO CONTROL SPEED",""
15188390,1,1,"DEFECTIVE EQUIPTMENT",""
15188390,2,1,"FAILURE TO YIELD R.O.W. PRIVATE DRIVE",""
15188395,1,1,"FAIL TO CONTROL SPEED","C0034819"
15188397,1,1,"DISREGAURD TRAFFIC CONTROL DEVICE LEFT TURN","C0034738"
15188402,1,1,"FSRA","16-12198"
15188433,1,1,"FAILED TO DRIVE IN A SINGLE LANE ""ACC""","138547071"
15188438,1,1,"DUI","084291016-G"
15188444,1,1,"DWI","083366716"
15188451,1,1,"FAILURE TO CONTROL SPEED (ACCIDENT)","139206916"
15188451,2,1,"NO DRIVERS LICENSE","139206925"
15188455,1,1,"DRIVING WHILE INTOXICATED",""
15188459,1,1,"FAILED TO MAINTAIN SINGLE LANE","136355423"
15188470,1,1,"FAILED TO DRIVE IN A SINGLE LANE.","137967706"
15188472,2,1,"NO DL","138262022"
15188481,1,1,"UNSAFE SPEED","TX4NDE0UEENO"
15188482,2,1,"FAILED TO YIELD RIGHT OF WAY - TURNING LEFT","TX4NCG0UEENC"
15188483,2,1,"FAIL TO YIELD RIGHT OF WAY - TURNING LEFT","TX4NCM0UEENN"
15188489,1,1,"FAILURE TO CONTROL SPEED",""
15188490,1,1,"NONE",""
15188491,1,1,"NO CHARGES","NO CHARGES"
15188491,2,1,"NO CHARGES","NO CHARGES"
15188491,2,2,"NO CHARGE","NO CHARGE"
15188492,1,1,"NONE",""
15188494,1,1,"NONE",""
15188508,1,1,"INTERFERENCE RAILROAD PROPERTY","2016-028854"
15188510,1,1,"FAILED TO YIELD/STOP INTERSECTION","520935"
15188510,2,1,"DRIVING WHILE LICENSE INVALID","520934"
15188512,1,1,"FAILED TO CONTROL SPEED","354107-02"
15188512,1,1,"FAILED TO DRIVE IN SINGLE LANE","354107-01"
15188514,1,1,"FAILURE TO CONTROL SPEED","139219446"
15188514,2,1,"NO DRIVERS LICENSE /  NO INSURANCE","138637107"
15188524,1,1,"DRIVING WHILE INTOXICATED-1ST OFFENSE","TX4N950SVZ13"
15188526,1,1,"DRIVING WHILE INTOXICATED","16SP055303"
15188528,1,1,"RAN RED LIGHT ACC.","139027341"
15188528,2,1,"NO DL / EXP INS.","139027332"
15188533,2,1,"TURNED IMPROPERLY - WRONG LANE","136387964"
15188562,1,1,"DWI","2016-0274A"
15188566,1,1,"DRIVING WHILE LICENSE INVALID - ENH",""
15188570,1,1,"FAIL TO CONTROL SPEED","E221628"
15188573,1,1,"FAIL TO CONTROL SPEED","14-775172"
15188578,1,1,"FAIL TO YIELD/ROW/LEFT TURN","18-940490"
15188587,1,1,"FAIL TO CONTROL SPEED","KT268666"
15188596,1,1,"ACCIDENT WITH DAMAGE UNDER $200",""
15188608,1,1,"DWI","16-184120"
15188609,1,1,"DRIVING WHILE INTOXICATED","16-26356"
15188609,2,1,"DRIVING WHLE INTOXICATED","16-26354"
15188610,1,1,"FAILED TO CONTROL SPEED C/A","18-929542"
15188611,1,1,"FAIL TO CONTROL SPEED","18-941139"
15188617,1,1,"DRIVING WHILE INTOXICATED BAC > 0.15","TX4NC40PPALC"
15188625,1,1,"FAIL TO CONTROL SPEED","TX4N5H0PPFQU"
15188628,1,1,"FAIL TO MAINTAIN SINGLE LANE","004748"
15188639,1,1,"FAIL TO CONTROL SPEED","138778884"
15188639,3,1,"NO INSURANCE","138778893"
15188639,4,1,"FAIL TO CONTROL SPEED / NO INSURANCE","138778902"
15188644,1,1,"FAILURE TO CONTROL SPEED-ACCIDENT","138954173"
15188644,1,1,"FAILURE TO CONTROL SPEED",""
15188646,1,1,"FAILED TO CONTROL SPEED (ACC)","138614865"
15188655,1,1,"ACCIDENT INVOLVING DAMAGE =>$200","REPORT #1600012807"
15188659,1,1,"FOLLOWED TO CLOSELY","N0144655"
15188675,1,1,"FAIL TO CONTROL SPEED","T060000777"
15188675,1,1,"DISPLAY EXPIRED REGISTRATION","T060000777"
15188675,1,1,"NO DRIVERS LICENSE","T060000777"
15188679,1,1,"DWI",""
15188680,1,1,"FAILURE TO CONTROL SPEED C/A","18925070"
15188681,1,1,"NO INSURANCE","138706023"
15188681,1,1,"FAILURE TO CONTROL SPEED (ACC)","138706023"
15188681,2,1,"NO DRIVER'S LICENSE","138706014"
15188685,1,1,"FAIL TO CONTROL SPEED","EE0071299"
15188689,1,1,"FAILURE TO ESTABLISH FINANCIAL RESPONSIBILITY","138722141"
15188689,1,1,"DROVE WRONG WAY ON A ONE WAY STREET","138722141"
15188689,1,1,"NO DRIVERS LICENSE/SUSPENDED","138722141"
15188689,2,1,"NO DRIVERS LICENSE","138722132"
15188693,2,1,"FAILED TO YIELD RIGHT OF WAY-STOP SIGN","138681347"
15188703,1,1,"FAIL TO CONTROL SPEED","C5-EE164036"
15188709,1,1,"DWLI WITHOUT FIN RESP","16002840"
15188721,1,1,"FAILURE TO CONTROL SPEED","801352"
15188729,2,1,"FAILED TO CONTROL SPEED","TX4NAF0UXMWV"
15188736,1,1,"DWI 2ND","TX4NE00UZFDP"
15188739,1,1,"FAIL TO DRIVE IN SINGLE LANE","TX4NF90UJX9J"
15188748,1,1,"FAILURE TO CONTROL SPEED","83269174"
15188756,1,1,"NONE","NONE"
15188760,1,1,"FAILED TO DRIVE SINGLE LANE-ACCIDENT","138590873"
15188760,3,1,"NO DL-EXP","138590864"
15188763,1,1,"CHANGED LANE WHEN UNSAFE (ACCIDENT)","136907014"
15188764,1,1,"D.W.I.","16-177175"
15188766,1,1,"FYROW","AT10386371"
15188773,1,1,"FAILED TO CONTROL SPEED","AT10380474"
15188775,1,1,"DRIVING WHILE INTOXICATED",""
15188789,1,1,"FOLLOWED TO CLOSE","E45069"
15188789,1,1,"DWLI","E45069"
15188806,1,1,"RAN RED LIGHT","770932"
15188810,1,1,"FOLLOWING TOO CLOSE","E1275871"
15188811,2,1,"MVR","18924973"
15188812,2,1,"FAILURE TO CONTROL SPEED","AT10373329"
15188815,1,1,"FOLLOWING TOO CLOSE","E1275870"
15188820,1,1,"NO VALID TEXAS DRIVER'S LICENSE","C21-717066"
15188833,1,1,"FAILURE TO YIELD RIGHT OF WAY LEAVINGSTOP SIGN (ACCIDENT)","139169615"
15188836,1,1,"FAIL TO YIELD YOW  PRIVATE DRIVEWAY","LPD1044113"
15188851,1,1,"UNSAFE SPEED","TX4NGE0NAL5T"
15188853,1,1,"DRIVING WEST BOUND ON THE EAST BOUND LANE","139077057"
15188855,1,1,"FTYROW TURNING LEFT","CS29647"
15188858,1,1,"FAILED TO CONTROL SPEED, FAILED TO MAINTAIN IN A SINGLE LANE",""
15188868,1,1,"NO DRIVER LICENSE","139079902"
15188868,1,1,"RAN RED LIGHT","139079902"
15188868,2,1,"EXPIRED REGISTRATION","139008782"
15188868,2,1,"FAILURE TO ESTABLISH FINANCIAL RESPONSIBILITY","139008782"
15188868,2,1,"NO DRIVER LICENSE","139008782"
15188891,1,1,"DWLI","16-11914"
15188910,1,1,"EXPIRED REGISTRATION","E0305776"
15188910,2,1,"NONE","NONE"
15188919,1,1,"FAIL TO CONTROL SPEED","18918839"
15188936,1,1,"FAILEDTO YIELD ROW - OPEN INTERSECTION (ACC)","138571526"
15188936,2,1,"NO DL","138571517"
15188946,2,1,"RUNNING A RED LIGHT","138681496"
15188956,2,1,"FAILED TO YEILD THE RIGHT OF WAY  EXITING PRIVATE DRIVE","139208036"
15188957,2,1,"FAILED TO YEILD THE RIGHT OF WAY- STOP SIGN","138964996"
15188999,1,1,"ACCIDENT INVOLVING DAMAGE U/200",""
15188999,1,1,"DWI",""
15189010,1,1,"CHANGED LANES WITH UNSAFE ACCIDENT","139034752"
15189014,1,1,"FAILED TO MAINTAIN A SINGLE LANE","10239824"
15189032,1,1,"DWI 3RD","SAPD16141849"
15189033,1,1,"FAILT TO CONTROL SPEED",""
15189034,1,1,"DRIVING WHILE INTOXICATED",""
15189040,1,1,"FAIL TO CONTROL SPEED","10255209"
15189042,1,1,"FAILED TO COTROL SPEED","84051"
15189042,1,1,"DRIVING WHILE LICENSE INVALID","84051"
15189057,1,1,"FAILED TO YIELD RIGHT OF WAY LEFT TURN",""
15189072,1,1,"NO VALID TEXAS DRIVER LICENSE","C21-453328"
15189072,2,1,"NO VALID TEXAS DRIVER'S LICENSE","C21-453329"
15189083,1,1,"DWLI","L133562"
15189083,1,1,"FAIL TO CONTROL SPEED","L133563"
15189083,2,1,"IMPROPER STOP","L133564"
15189089,1,1,"RAN STOP SIGN","446606"
15189100,2,1,"IMPROPER START FROM PARKED POSSITION","L132459"
15189108,1,1,"D.W.L.I","M037379"
15189108,2,1,"NO OPERATORS LICENSE","M037378"
15189144,1,1,"RAN RED LIGHT (ACCIDENT)","138916994"
15189145,1,1,"FAILED TO CONTROL SPEED- ACCIDENT","139186311"
15189147,1,1,"NO CLASS M ENDORSMENT/NO INSURANCE/ILLEGAL REGISTRATION/HELM","138828557"
15189147,2,1,"FAIL TO YIELD ROW LEAVING YEILD SIGN/NO INSURANCE/NO DL DEMA","138828557"
15189151,2,1,"ILLEGAL UTURN","139092773"
15189153,1,1,"NO DRIVER'S LICENSE","C225531"
15189153,1,1,"FAILED TO CONTROL SPEED","C225531"
15189162,1,1,"FAILED TO CONTROL SPEED","TX4NBH0NYPA3"
15189164,1,1,"FOLLOWING TOO CLOSE","TX4ND90UWL8A"
15189194,1,1,"FAIL TO CONTROL SPEED","C4-EE0223523"
15189205,1,1,"FOLLOWING TOO CLOSELY","TX4NCI0UIYV3"
15189205,3,1,"DEFECTIVE TURN SIGNAL LAMP","TX4NCI0UIYV4"
15189212,1,1,"FAIL TO YROW  -1 INJURY","AT10402269"
15189240,1,1,"DWI 3RD OR MORE",""
15189244,3,1,"DWI",""
15189246,1,1,"DWI/W/ BAC.15 OR HIGHER","SAPD16141230-1"
15189246,1,1,"FAIL TO STOP GIVE INFO","SAPD16141230-2"
15189246,1,1,"MAKING FALSE REPORT","SAPD16141230-3"
15189247,1,1,"DWI 2ND/ EVADING ARREST",""
15189251,1,1,"FAILURE TO DISPLAY DL","M059555"
15189257,1,1,"FAIL TO STOP GIVE INFORMATION","DA LOG #2271186"
15189258,1,1,"FAIL TO STOP AND GIVE INFORMATION","DA LOG #2271186"
15189276,1,1,"DRIVING WHILE INTOXICATED OVER .15",""
15189283,1,1,"RAN RED LIGHT","445806"
15189285,1,1,"DWI",""
15189295,1,1,"DRIVING WHILE INTOXICATED",""
15189298,2,1,"NO DRIVERS LICENSE","138936025"
15189298,2,1,"TURN FROM PRIVATE DRIVE WHEN UNSAFE","138936025"
15189333,1,1,"FAIL TO YIELD RIGHT OF WAY - STOP INTERSECTION","TX4NEJ0UZGMO"
15189336,1,1,"DISREGARD NO PASSING ZONE","TX4NDE0UZGME"
15189336,1,1,"DRIVING WHILE LICENSE INVALID - PREVIOUS CONVICTION","TX4NDD0UZGMD"
15189343,2,1,"NO DRIVER LICENSE","M037039"
15189347,1,1,"DWI(FIRST OFFENSE)","0853478-16"
15189358,1,1,"FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE","E009873"
15189366,1,1,"ACCIDENT","138795517"
15189367,1,1,"ACCIDENT","139232721"
15189373,2,1,"FMFR","E00-291007"
15189373,2,1,"NO DL","E00-291007"
15189391,2,1,"FAILED TO YIELD RIGHT OF WAY LEAVING STOP SIGN (ACCIDENT)","138914081"
15189403,1,1,"FAILED TO CONTROL SPEED","1465568"
